จังหวัด,อำเภอ,ตำบล,อาการ,จำนวนปฏิบัติการ,latitude,longitude,ถนน,หมายเลขทางหลวง,กม.
นครพนม,เรณูนคร,หนองย่างชิ้น,บาดเจ็บ,2,17.018955,104.69636,,,
นครพนม,เรณูนคร,เรณู,บาดเจ็บ,1,17.079142,104.644035,,,
นครพนม,เรณูนคร,โคกหินแฮ่,บาดเจ็บ,2,17.062674,104.603516,,,
นครพนม,เรณูนคร,โพนทอง,บาดเจ็บ,2,17.064281,104.69712,,,
นครพนม,โพนสวรรค์,นาขมิ้น,บาดเจ็บ,1,17.511984,104.482635,,,
นครพนม,โพนสวรรค์,โพนจาน,บาดเจ็บ,1,17.412477,104.42676,,,
นครพนม,โพนสวรรค์,โพนบก,บาดเจ็บ,1,17.441057,104.52582,,,
นครราชสีมา,ขามทะเลสอ,ขามทะเลสอ,บาดเจ็บ,3,14.971961,101.96295,,,
นครราชสีมา,ขามทะเลสอ,บึงอ้อ,บาดเจ็บ,1,15.034322,101.940285,,,
นครราชสีมา,ขามทะเลสอ,โป่งแดง,บาดเจ็บ,1,14.971329,101.91626,ทางหลวงแผ่นดินหมายเลข 290,0290,7+692
นครราชสีมา,ขามสะแกแสง,ขามสะแกแสง,บาดเจ็บ,1,15.344696,102.20735,,,
นครราชสีมา,ขามสะแกแสง,เมืองเกษตร,บาดเจ็บ,1,15.424867,102.15811,,,
นครราชสีมา,คง,คูขาด,บาดเจ็บ,2,15.447588,102.41304,,,
นครราชสีมา,คง,หนองบัว,บาดเจ็บ,2,15.494515,102.17655,ทางหลวงชนบทหมายเลข นม.4058,,
นครราชสีมา,คง,เทพาลัย,บาดเจ็บ,1,15.364813,102.47868,,,
นครราชสีมา,คง,โนนเต็ง,บาดเจ็บ,1,15.456705,102.265465,,,
นครราชสีมา,ครบุรี,ครบุรี,บาดเจ็บ,2,14.612631,102.129005,,,
นครราชสีมา,ครบุรี,แชะ,บาดเจ็บ,1,14.566952,102.27683,,,
นครราชสีมา,ครบุรี,โคกกระชาย,บาดเจ็บ,2,14.303527,102.190765,,,
นครราชสีมา,จักราช,คลองเมือง,บาดเจ็บ,3,14.85358,102.51151,,,
นครราชสีมา,จักราช,ทองหลาง,บาดเจ็บ,2,15.051343,102.357574,,,
นครราชสีมา,จักราช,สีสุก,บาดเจ็บ,2,14.882649,102.37819,,,
นครราชสีมา,จักราช,หนองพลวง,บาดเจ็บ,1,15.094727,102.37967,ทางหลวงชนบทหมายเลข นม.3036,,
นครราชสีมา,ชุมพวง,ชุมพวง,บาดเจ็บ,3,15.348198,102.75101,,,
นครราชสีมา,ชุมพวง,ท่าลาด,บาดเจ็บ,2,15.25209,102.73078,,,
นครราชสีมา,ชุมพวง,สาหร่าย,บาดเจ็บ,1,15.172302,102.71153,,,
นครราชสีมา,ชุมพวง,โนนรัง,บาดเจ็บ,2,15.260517,102.81987,ทางหลวงชนบทหมายเลข นม.4047,,
นครราชสีมา,ด่านขุนทด,ด่านขุนทด,บาดเจ็บ,4,15.170229,101.76365,,,
นครราชสีมา,ด่านขุนทด,ตะเคียน,บาดเจ็บ,5,15.1198,101.699165,,,
นครราชสีมา,ด่านขุนทด,บ้านแปรง,บาดเจ็บ,2,15.369065,101.80411,,,
นครราชสีมา,ด่านขุนทด,สระจรเข้,บาดเจ็บ,2,15.137426,101.795166,,,
นครราชสีมา,ด่านขุนทด,หนองกราด,บาดเจ็บ,2,15.348747,101.65618,,,
นครราชสีมา,ด่านขุนทด,หนองบัวตะเกียด,บาดเจ็บ,2,15.284589,101.82228,,,
นครราชสีมา,ด่านขุนทด,หนองบัวละคร,บาดเจ็บ,1,15.247188,101.87098,,,
นครราชสีมา,ด่านขุนทด,หินดาด,บาดเจ็บ,2,15.142173,101.60605,,,
นครราชสีมา,ด่านขุนทด,ห้วยบง,บาดเจ็บ,2,15.165599,101.476,,,
นครราชสีมา,บัวลาย,หนองหว้า,บาดเจ็บ,2,15.667839,102.580826,,,
นครราชสีมา,บัวลาย,เมืองพะไล,บาดเจ็บ,1,15.647362,102.527115,,,
นครราชสีมา,บัวใหญ่,ขุนทอง,บาดเจ็บ,1,15.686807,102.36817,,,
นครราชสีมา,บัวใหญ่,ดอนตะหนิน,บาดเจ็บ,1,15.492339,102.45714,,,
นครราชสีมา,บัวใหญ่,ด่านช้าง,บาดเจ็บ,3,15.627519,102.397484,,,
นครราชสีมา,บัวใหญ่,บัวใหญ่,บาดเจ็บ,3,15.608617,102.44241,ทางหลวงชนบทหมายเลข นม.1001,,
นครราชสีมา,บัวใหญ่,หนองบัวสะอาด,บาดเจ็บ,2,15.582008,102.30115,,,
นครราชสีมา,บัวใหญ่,หนองแจ้งใหญ่,บาดเจ็บ,1,15.568724,102.37496,,,
นครราชสีมา,บัวใหญ่,ห้วยยาง,บาดเจ็บ,4,15.630123,102.32086,,,
นครราชสีมา,บ้านเหลื่อม,บ้านเหลื่อม,บาดเจ็บ,2,15.615266,102.11646,ทางหลวงแผ่นดินหมายเลข 2369,,
นครราชสีมา,บ้านเหลื่อม,โคกกระเบื้อง,บาดเจ็บ,2,15.574313,102.18753,,,
นครราชสีมา,ประทาย,ทุ่งสว่าง,บาดเจ็บ,1,15.496949,102.68271,,,
นครราชสีมา,ประทาย,วังไม้แดง,บาดเจ็บ,1,15.681988,102.63081,,,
นครราชสีมา,ปักธงชัย,ตะขบ,บาดเจ็บ,1,14.619212,101.80395,,,
นครราชสีมา,ปักธงชัย,ตูม,บาดเจ็บ,1,14.662016,101.96084,,,
นครราชสีมา,ปักธงชัย,ธงชัยเหนือ,บาดเจ็บ,3,14.790425,102.03951,,,
นครราชสีมา,ปักธงชัย,นกออก,บาดเจ็บ,1,14.683771,102.03709,,,
นครราชสีมา,ปักธงชัย,บ่อปลาทอง,บาดเจ็บ,1,14.631802,101.90322,,,
นครราชสีมา,ปักธงชัย,ภูหลวง,บาดเจ็บ,1,14.587177,101.96972,,,
นครราชสีมา,ปักธงชัย,ลำนางแก้ว,บาดเจ็บ,1,14.559981,101.861145,,,
นครราชสีมา,ปักธงชัย,สะแกราช,บาดเจ็บ,1,14.603148,102.05339,,,
นครราชสีมา,ปักธงชัย,เมืองปัก,บาดเจ็บ,10,14.725425,102.02762,,,
นครราชสีมา,ปากช่อง,กลางดง,บาดเจ็บ,2,14.65244,101.278336,,,
นครราชสีมา,ปากช่อง,ขนงพระ,บาดเจ็บ,9,14.617732,101.53368,,,
นครราชสีมา,ปากช่อง,คลองม่วง,บาดเจ็บ,4,14.640943,101.647675,,,
นครราชสีมา,ปากช่อง,จันทึก,บาดเจ็บ,3,14.816862,101.45976,,,
นครราชสีมา,ปากช่อง,ปากช่อง,บาดเจ็บ,23,14.728868,101.350105,,,
นครราชสีมา,ปากช่อง,พญาเย็น,บาดเจ็บ,3,14.614037,101.22531,,,
นครราชสีมา,ปากช่อง,วังกะทะ,บาดเจ็บ,1,14.544556,101.62083,,,
นครราชสีมา,ปากช่อง,วังไทร,บาดเจ็บ,1,14.712475,101.57767,,,
นครราชสีมา,ปากช่อง,หนองน้ำแดง,บาดเจ็บ,9,14.606442,101.37585,,,
นครราชสีมา,ปากช่อง,หนองสาหร่าย,บาดเจ็บ,17,14.730958,101.47843,,,
นครราชสีมา,ปากช่อง,หมูสี,บาดเจ็บ,10,14.484491,101.39975,ทางหลวงแผ่นดินหมายเลข 2090,,
นครราชสีมา,พระทองคำ,ทัพรั้ง,บาดเจ็บ,2,15.400937,101.97028,,,
นครราชสีมา,พระทองคำ,พังเทียม,บาดเจ็บ,5,15.293854,101.99742,,,
นครราชสีมา,พระทองคำ,หนองหอย,บาดเจ็บ,2,15.363267,102.056946,,,
นครราชสีมา,พิมาย,กระเบื้องใหญ่,บาดเจ็บ,1,15.272468,102.45503,,,
นครราชสีมา,พิมาย,ชีวาน,บาดเจ็บ,1,15.329006,102.51683,,,
นครราชสีมา,พิมาย,ดงใหญ่,บาดเจ็บ,2,15.348853,102.595566,,,
นครราชสีมา,พิมาย,นิคมสร้างตนเอง,บาดเจ็บ,1,15.126063,102.52522,,,
นครราชสีมา,พิมาย,รังกาใหญ่,บาดเจ็บ,3,15.193817,102.552635,,,
นครราชสีมา,พิมาย,สัมฤทธิ์,บาดเจ็บ,3,15.208452,102.41671,,,
นครราชสีมา,พิมาย,หนองระเวียง,บาดเจ็บ,8,15.119825,102.436905,,,
นครราชสีมา,พิมาย,โบสถ์,บาดเจ็บ,6,15.227624,102.62155,,,
นครราชสีมา,พิมาย,ในเมือง,บาดเจ็บ,4,15.209991,102.49237,,,
นครราชสีมา,ลำทะเมนชัย,ขุย,บาดเจ็บ,2,15.360019,102.88634,,,
นครราชสีมา,ลำทะเมนชัย,ช่องแมว,บาดเจ็บ,3,15.279655,102.870575,,,
นครราชสีมา,ลำทะเมนชัย,บ้านยาง,บาดเจ็บ,1,15.240879,102.93594,,,
นครราชสีมา,ลำทะเมนชัย,ไพล,บาดเจ็บ,3,15.348528,102.95406,,,
นครราชสีมา,วังน้ำเขียว,วังน้ำเขียว,บาดเจ็บ,4,14.418139,101.80028,,,
นครราชสีมา,วังน้ำเขียว,วังหมี,บาดเจ็บ,2,14.413493,101.67889,,,
นครราชสีมา,วังน้ำเขียว,อุดมทรัพย์,บาดเจ็บ,13,14.496062,101.94957,,,
นครราชสีมา,วังน้ำเขียว,ไทยสามัคคี,บาดเจ็บ,6,14.335642,101.97724,,,
นครราชสีมา,สีคิ้ว,คลองไผ่,บาดเจ็บ,2,14.843937,101.51376,,,
นครราชสีมา,สีคิ้ว,บ้านหัน,บาดเจ็บ,1,14.975647,101.72021,,,
นครราชสีมา,สีคิ้ว,มิตรภาพ,บาดเจ็บ,1,14.792294,101.68911,,,
นครราชสีมา,สีคิ้ว,ลาดบัวขาว,บาดเจ็บ,8,14.812375,101.62433,,,
นครราชสีมา,สีคิ้ว,วังโรงใหญ่,บาดเจ็บ,2,15.058752,101.63451,,,
